model_key,model_name,eval_id,question_index,question,eval_type,expected_answer,is_out_of_scope,intent,gold_article_numbers,gold_article_numbers_parsed,top_article_number,cited_article_numbers,retrieved_article_hit,citation_hit,retrieval_reliable,top_score,top_source_type,top_context_preview,answer,answered,refusal,answer_correct,strict_legal_correct,lexical_groundedness_proxy,hallucination_proxy,voice_suitability_score,total_latency_sec,generation_latency_sec,retrieval_latency_sec,output_tokens,tokens_per_sec,runtime_error
allam_7b,ALLaM-7B-Instruct-preview,151,40,كم سعر الذهب اليوم؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0002,0.0,0.0,23,,
allam_7b,ALLaM-7B-Instruct-preview,154,41,ما شروط القرض العقاري؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
allam_7b,ALLaM-7B-Instruct-preview,148,42,ما أفضل سيارة عائلية؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0002,0.0,0.0,23,,
allam_7b,ALLaM-7B-Instruct-preview,147,43,كم سعر العقار في الرياض؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
allam_7b,ALLaM-7B-Instruct-preview,160,44,من هو أفضل لاعب كرة قدم؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
allam_7b,ALLaM-7B-Instruct-preview,150,45,ما علاج الصداع؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,unknown,,N/A,N/A,N/A,,,False,0.5900037133693694,faq,نوع المصدر: FAQ السؤال: كيف يعامل الموظف المتدرب في الداخل أو الخارج في حالة إصابته بمرض وحصوله على إجازة مرضية؟ الإجابة الرسمية: التدريب يعتبر من واجبات الوظيفة سواء كان ذلك في داخل المملكة أو خارجها ومتى أصيب الموظف الموفد أو المبتعث للتدريب بمرض وأدى إلى انقطاعه عن التدريب وحصل على إجازة مرضية بموجب تقارير طبية، فإن هذه الفترة تعتبر إجازة مرضية ويعامل الموظف في هذه الحالة على ضوء أحكام الاجازة المرضية الواردة في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية وكذلك في الاطار التنظيمي لإثب...,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.25,0,1.0,0.2048,0.0,0.2043,23,,
qwen_7b,Qwen2.5-7B-Instruct,smalltalk_001,1,هلو,small_talk,N/A,False,small_talk,,N/A,N/A,N/A,,,True,,N/A,N/A,أهلًا بك. أنا مساعد ذكي تجريبي مخصص للإجابة عن الأسئلة المتعلقة بنظام العمل السعودي وخدمات وزارة الموارد البشرية والتنمية الاجتماعية، مع الاعتماد على مصادر رسمية مسترجعة من قاعدة المعرفة.,1,0,1,1,0.0,1,1.0,0.0001,0.0,0.0,29,,
qwen_7b,Qwen2.5-7B-Instruct,smalltalk_002,2,وش تقدر تساعدني؟,small_talk,N/A,False,small_talk,,N/A,N/A,N/A,,,True,,N/A,N/A,أهلًا بك. أنا مساعد ذكي تجريبي مخصص للإجابة عن الأسئلة المتعلقة بنظام العمل السعودي وخدمات وزارة الموارد البشرية والتنمية الاجتماعية، مع الاعتماد على مصادر رسمية مسترجعة من قاعدة المعرفة.,1,0,1,1,0.0,1,1.0,0.0001,0.0,0.0,29,,
qwen_7b,Qwen2.5-7B-Instruct,oos_001,3,كم سعر البيت في الرياض؟,out_of_scope,N/A,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
qwen_7b,Qwen2.5-7B-Instruct,oos_002,4,ما حكم الطلاق؟,out_of_scope,N/A,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
qwen_7b,Qwen2.5-7B-Instruct,legal_uncertain_001,5,هل يحق للعامل الحصول على سيارة من الشركة؟,legal_article_retrieval,N/A,False,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.0,0,1.0,0.0001,0.0,0.0,23,,
qwen_7b,Qwen2.5-7B-Instruct,45,6,ماهي حقوق العامل في الإجازة المرضیة؟,faq_retrieval,للعامل الذي يثبت مرضه الحق في إجازة مرضية بأجر عن الثلاثين يومًا الأولى، وبثلاثة أرباع الأجر عن الستين يومًا التالية، ودون أجر للثلاثين يومًا التي تلي ذلك خلال السنة الواحدة، سواء أكانت هذه الإجازات متصلة أم متقطعة، ويقصد بالسنة الواحدة: السنة التي تبدأ من تاريخ أول إجازة مرضية. للمصاب - في حالة عجزه المؤقت عن العمل الناتج من إصابة عمل - الحق في معونة مالية تعادل أجره كاملاً لمدة ستين يوماً ثم يستحق مقابلاً ماليًّا يعادل (75%) من أجره طوال المدة التي يستغرقها علاجه. فإذا بلغت مدة العلاج سنة أو تقرر طبيًّا عدم احتمال شفائه وحالته الصحية لا تمكنه من العمل، عُدت الإصابة عجزاً كليًّا، وينهي العقد ويعوض عن الإصابة. ولا يكون لصاحب العمل حق في استرداد ما دفعه إلى المصاب خلال تلك السنة.,False,legal_or_service,,N/A,N/A,117,,,True,0.7379173994064331,faq,نوع المصدر: FAQ السؤال: ماهي حقوق العامل في الحصول على إجازة في حالة وجود امتحان لديه؟ الإجابة الرسمية: للعامل - إذا وافق صاحب العمل على انتسابه إلى مؤسسة تعليمية أو قَبِل استمراره فيها – الحق في إجازة بأجر كامل لتأدية الامتحان عن سنة غير معادة تحدد مدتها بعد أيام الامتحان الفعلية. أما إذا كان الامتحان عن سنة معادة فيكون للعامل الحق في إجازة دون أجر بعدد أيام الامتحان الفعلية. ويحرم العامل من أجر الإجازة إذا ثبت أنه لم يؤدِّ الامتحان، مع عدم الإخلال بحق صاحب العمل في مساءلته تأديبيًّا. النص: الم...,وفقًا للمادة رقم 117 من نظام العمل السعودي، للعامل الذي يثبت مرضه الحق في إجازة مرضية بأجر عن الثلاثين يوماً الأولى، وبثلاثة أرباع الأجر عن الستين يوماً التالية، ودون أجر للثلاثين يوماً التي تلي ذلك خلال السنة الواحدة، سواء أكانت هذه الإجازات متصلة أم متقطعة.,1,0,1,1,0.8485,0,1.0,3.8677,3.563,0.3007,93,26.1018,
qwen_7b,Qwen2.5-7B-Instruct,48,7,كيف يتم التأكد من قبل الوزارة على تحقق الاشتراطات في المحلات المخصصة للنساء؟,faq_retrieval,تقوم وزارة الموارد البشرية والتنمية الاجتماعية بحملات تفتيشية للتحقق من تطبيق أصحاب المحلات للقرار والالتزام بضوابطه.,False,unknown,,N/A,N/A,N/A,,,False,0.5924315893650054,faq,نوع المصدر: FAQ السؤال: ماهي الحقوق والواجبات العامة للمرأة العاملة؟ الإجابة الرسمية: على صاحب العمل في جميع الأماكن التي يعمل فيها نساء وفي جميع المهن أن يوفر لهن مقاعد تأمينًا لاستراحتهن. في المنشآت النسائية المغلقة يجب أن يكون العاملات من النساء فقط . على كل صاحب عمل يشغل خمسين عاملة فأكثر أن يهيئ مكانًا مناسبًا يتوافر فيه العدد الكافي من المربيات، لرعاية أطفال العاملات الذين تقل أعمارهم عن ست سنوات، وذلك إذا بلغ عدد الأطفال عشرة فأكثر. و يجوز للوزير أن يلزم صاحب العمل الذي يستخدم مائة عاملة ...,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.35,0,1.0,0.2831,0.0,0.2827,23,,
qwen_7b,Qwen2.5-7B-Instruct,5,8,ماهي متطلبات الاستفادة من مبادرة عقد العمل الموثق سندًا تنفيذيًا؟,faq_retrieval,وجود عقد عمل موثق بمنصة (قوى) وفق نموذج عقد العمل التنفيذي وجود عقد عمل موثق بمنصة (قوى) وفق نموذج عقد العمل التنفيذي أن يكون لعقد العمل رقم تنفيذ عبر مركز التوثيق بوزارة العدل ويتم عن طريق التكامل التقني بين الوزارتين. أن يكون لعقد العمل رقم تنفيذ عبر مركز التوثيق بوزارة العدل ويتم عن طريق التكامل التقني بين الوزارتين.,False,legal_or_service,,N/A,N/A,N/A,,,True,0.6619340181350708,faq,نوع المصدر: FAQ السؤال: كيف يتم التحقق من استلام العامل للأجر الذي سيتم التنفيذ عليه في عقد العمل الموثق سندًا تنفيذيًا؟ الإجابة الرسمية: يتم التحقق إلكترونيا وفق بيانات برنامج حماية الأجور ( منصة مدد ) والذي يوثق دفع أجور العاملين بالمنشآت حسب تاريخ الاستحقاق ومقدار الاجر المتفق عليه. النص: المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يتم التحقق من استلام العامل للأجر الذي سيتم التنفيذ عليه في عقد العمل الموث...,المعلومات المتاحة غير كافية للإجابة بدقة.,0,1,0,0,0.0,0,1.0,0.9179,0.6986,0.216,15,21.4712,
qwen_7b,Qwen2.5-7B-Instruct,56,9,هل تتوفر نسخة من الدليل باللغة الانجليزية؟,faq_retrieval,جاري العمل على ذلك,False,unknown,,N/A,N/A,N/A,,,False,0.610710821301018,faq,نوع المصدر: FAQ السؤال: هل النسخة العربية وغير العربية متطابقة من حيث الخدمات والوظائف والعرض في الأنظمة؟ الإجابة الرسمية: نظام العمل متوفر بثلاث لغات (عربي، انجليزي، اردو)، وانظمة التنمية الاجتماعية والخدمة المدنية للسعوديين فقط (عربي) النص: المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | | مركز الرياض للسياسات السلوكية السؤال: هل النسخة العربية وغير العربية متطابقة من حيث الخدمات والوظائف والعرض في الأنظمة؟ الإجابة: نظام العمل متوفر بثلاث لغات (عربي، انجليزي، اردو)، وانظمة الت...,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.3,0,1.0,0.2191,0.0,0.2186,23,,
qwen_7b,Qwen2.5-7B-Instruct,27,10,هل يتم احتساب الفرد الذي يعمل لدى أكثر من منشأة في نفس الوقت ضمن نسبة التوطين؟,faq_retrieval,لن يتم احتساب المشترك الذي يعمل في نفس الوقت إلا لدى صاحب العمل الأول الذي سجل عنده وذلك حسب متطلبات وزارة الموارد البشرية والتنمية الاجتماعية.,False,legal_or_service,,N/A,N/A,N/A,,,True,0.7832637250175932,faq,نوع المصدر: FAQ السؤال: هل يتم احتساب نسبة التوطين لكل كيان ام كل منشأة بشكل منفصل؟ الإجابة الرسمية: يتم الاحتساب على كيان المنشأة – ويعرف الكيان بانه الصفة التي ستتعامل معها الوزارة لأغراض حساب التوطين وتمثل جميع الفروع لذات النشاط الاقتصادي المملوكة لمنشأة واحدة. النص: المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يتم احتساب نسبة التوطين لكل كيان ام كل منشأة بشكل منفصل؟ الإجابة: يتم الاحتساب على كيان المنشأة –...,المعلومات المتاحة غير كافية للإجابة بدقة.,0,1,0,0,0.0,0,1.0,0.9683,0.6878,0.277,15,21.8075,
qwen_7b,Qwen2.5-7B-Instruct,65,11,من يدفع رسوم الإقامة ورخص العمل في النظام الجديد العامل أم صاحب العمل؟,faq_retrieval,لا يوجد تعديل على الآلية الحالية.,False,legal_or_service,,N/A,"1, 2, 3, 4, 40",40,,,True,0.7981371521949767,faq,نوع المصدر: FAQ السؤال: على من تكون رسوم نقل الخدمات والاستقدام ورخصة العمل وتجديدهما؟ الإجابة الرسمية: عملاً بالمادة 40 من نظام العمل : 1 - يتحمل صاحب العمل رسوم استقدام العامل غير السعودي، ورسوم الإقامة ورخصة العمل وتجديدهما وما يترتب على تأخير ذلك من غرامات، ورسوم تغيير المهنة، والخروج والعودة، وتذكرة عودة العامل إلى موطنه بعد انتهاء العلاقة بين الطرفين. 2 - يتحمل العامل تكاليف عودته إلى بلده في حالة عدم صلاحيته للعمل أو إذا رغب في العودة دون سبب مشروع. 3 - يتحمل صاحب العمل رسوم نقل خدمات الع...,وفقًا للمادة رقم 40 من نظام العمل السعودي، يتحمل صاحب العمل رسوم الإقامة ورخصة العمل وتجديدهما.,1,0,1,1,0.9091,0,1.0,1.8814,1.6037,0.274,36,22.4474,
qwen_7b,Qwen2.5-7B-Instruct,74,12,هل يجوز للمعين على بند الأجور تأجير عقاره الذي يملكه على الجهة الحكومية التي يعمل بها؟,faq_retrieval,لا يجوز للعامل المعين على بند الأجور تأجير عقاره الذي يملكه على الجهة الحكومية التي يعمل بها وفقاً لقرار مجلس الوزراء رقم (11) وتاريخ 26/2/1400هـ الذي حظر التعامل مع موظفي الحكومة ومنهم العمال المعينين على بند الأجور.,False,unknown,,N/A,N/A,N/A,,,True,0.755258959531784,faq,نوع المصدر: FAQ السؤال: هل يجوز نقل العامل المعين على بند الأجور إلى إحدى الجهات الحكومية مع الاحتفاظ براتبه؟ الإجابة الرسمية: لا مانع من نقل العامل من جهة إلى أخرى على إحدى الوظائف المشمولة بلائحة المعينين على بند الأجور التي تتوفر لديه شروط شغلها مع احتفاظه براتبه عند النقل. النص: المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: هل يجوز نقل العامل المعين على بند الأجور إلى إحدى الجهات الحكومية مع الاحتفاظ براتب...,المعلومات المتاحة غير كافية للإجابة بدقة حول موضوع تأجير العقار من قبل العامل المعين على بند الأجور للجهة الحكومية التي يعمل بها.,0,1,0,0,0.2632,0,1.0,1.9167,1.6894,0.2237,40,23.6774,
qwen_7b,Qwen2.5-7B-Instruct,11,13,هل تمكن البوابة والانظمة التابعة لها المستخدم من الوصول إلى البيانات الشخصية؟,faq_retrieval,نعم تمكن البوابة والأنظمة التابعة لها المستفيد من الوصول إلى البيانات الشخصية وقد تم توضيح ذلك من خلال الدليل العام للمنصات دليل مستخدم قوى دليل مستخدم مساند دليل المنصة الوطنية للتأهيل والتوجيه,False,unknown,,N/A,N/A,N/A,,,True,0.8006850877896509,faq,نوع المصدر: FAQ السؤال: هل تمكن البوابة والانظمة التابعة لها المستخدم من تعديل بياناته. الإجابة الرسمية: نعم تمكن البوابة والأنظمة التابعة لها المستفيد من تعديل بياناته وقد تم توضيح ذلك من خلال الدليل العام للمنصات دليل مستخدم قوى دليل مستخدم مساند دليل المنصة الوطنية للتأهيل والتوجيه النص: المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | قطاع الخدمة المدنية (العام) | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل تمكن البوابة والانظمة...,نعم، يمكن للمستخدم الوصول إلى البيانات الشخصية عبر البوابة والأنظمة التابعة لها. كما يمكن للمستخدم تعديل بياناته وتصفح قائمة عملياته أو معاملاته السابقة و تخصيص الخدمات المفضلة على صفحته.,1,0,1,1,0.8261,0,1.0,2.3229,2.0983,0.2217,52,24.7825,
qwen_7b,Qwen2.5-7B-Instruct,41,14,كيف اتابع الشكوى وما هي الوثائق المطلوبة؟,faq_retrieval,على العميل متابعة الموضوع مع مكتب الشكاوى في وزارة الموارد البشرية والتنمية الاجتماعية عن طريق مركز الاتصال أو الحضور شخصياً إلى الوزارة وإبراز رقم الشكوى المقدمة للتأكد من صحتها ومتابعتها عبر وزارة الموارد البشرية ومن ثم يتم الاتصال بالعميل للإفادة. ولمتابعة الشكوى، على العميل إبراز الآتي: رقم السجل المدني رقم المنشأة رقم التليفون رقم الشكوى المقدمة في مكتب العمل,False,unknown,,N/A,N/A,N/A,,,True,0.687678474187851,faq,نوع المصدر: FAQ السؤال: كيف أقدم شكوى على أحد الموظفين في مكاتب العمل؟ وما الحل إذا لم تتم الإفادة من المدير المباشر؟ الإجابة الرسمية: على العميل التوجه إلى مكتب العمل الذي يعمل فيه الموظف، وتقديم الشكوى للمدير المباشر حيث تتم متابعة الشكوى وإفادة العميل. وفي حال عدم الإفادة من قبل المدير المباشر، على العميل التوجه إلى وزارة الموارد البشرية والتنمية الاجتماعية، وتقديم إفادة مكتوبة بخصوص المشكلة التي حصلت، إضافةً إلى إقرار بصحة المعلومات، مرفقةً ببياناته الكاملة. النص: المصدر: HRSD FAQ التصنيف: أ...,"وفقًا للسياق الرسمي المسترجع، لا يوجد رقم مادة محدد في السياق. ومع ذلك، يمكن الإجابة كما يلي:

للإجابة على السؤال عن كيفية متابعة الشكوى والوثائق المطلوبة:

1. يجب تقديم الشكوى أولًا للمدير المباشر في مكتب العمل.
2. إذا لم يتم الإفادة من المدير المباشر، يمكن التوجه إلى وزارة الموارد البشرية والتنمية الاجتماعية.
3. عند تقديم الشكوى، يجب تقديم إفادة مكتوبة تشمل معلوماتك الشخصية وتفاصيل المشكلة.
4. قد تحتاج إلى تقديم أي وثائق أخرى تدعم شكواك، مثل الرسائل الإلكترونية أو الصور.

المعلومات المتاحة غير كافية لل",0,1,0,0,0.4,0,0.75,6.6581,6.4557,0.1986,160,24.7842,
qwen_7b,Qwen2.5-7B-Instruct,109,15,هل يشمل حكم المادة (41) من لائحة الحقوق والمزايا المالية الموظف الذي يستدعى من مقر عمله لمقابلته بهدف معرفة مدى صلاحيته للعمل خارج المملكة أو الالتحاق بإحدى الدورات التدريبية؟,faq_retrieval,طالما كان الاستدعاء بناءً على طلب الإدارة ويهدف لمصلحة العمل فإن ذلك يعتبر تكليفاً بمهمة، ويعامل في هذه الحالة معاملة الموظف المنتدب.,False,unknown,,N/A,"4, 8, 12, 14, 29, 39, 856, 1392, 1404, 14754",N/A,,,True,0.6561953719577379,faq,نوع المصدر: FAQ السؤال: ما مدى استحقاق الموظف لبدل الترحيل المنصوص عليه بالمادة (39/أ) من لائحة الحقوق والمزايا المالية إذا تم تعيينه خارج مقر عمله بموجب المؤهل العلمي الحاصل عليه وهو على رأس العمل؟ الإجابة الرسمية: طالما أن رغبة الموظف اتجهت إلى مرتبة الوظيفة المعين عليها بعد حصوله على المؤهل وليس على مكانها، فإنه لا يوجد ما يمنع من استحقاقه للبدل المشار إليه وذلك استناداً إلى تعميم وزارة المالية رقم (12/14754) وتاريخ 29/8/1392هـ المؤيد بقرار مجلس الخدمة المدنية رقم (856) وتاريخ 14/4/1404هـ. ال...,المعلومات المتاحة غير كافية للإجابة بدقة.,0,1,0,0,0.0,0,1.0,0.853,0.6993,0.1505,15,21.4515,
qwen_7b,Qwen2.5-7B-Instruct,19,16,هل هنالك مؤهلات محدده للانضمام للبرنامج؟,faq_retrieval,لا يوجد مؤهلات محددة في العمل عن بعد، لكن على حسب متطلبات كل شركة تحدد المؤهل المطلوب للوظائف المعروضة,False,small_talk,,N/A,N/A,N/A,,,True,,N/A,N/A,أهلًا بك. أنا مساعد ذكي تجريبي مخصص للإجابة عن الأسئلة المتعلقة بنظام العمل السعودي وخدمات وزارة الموارد البشرية والتنمية الاجتماعية، مع الاعتماد على مصادر رسمية مسترجعة من قاعدة المعرفة.,1,0,0,0,0.0,1,1.0,0.0,0.0,0.0,29,,
qwen_7b,Qwen2.5-7B-Instruct,63,17,آليه الحصول على التأشيرة بعد إطلاق المبادرة؟,faq_retrieval,عبر منصة أبشر وستتاح الخدمة في 14 مارس 2021,False,unknown,,N/A,N/A,N/A,,,False,0.6060114779289657,faq,نوع المصدر: FAQ السؤال: ما هو وضع العمالة التي يوجد عليها بلاغ تغيب قبل إطلاق المبادرة، هل يمكن لهم الاستفادة من المبادرة؟ الإجابة الرسمية: يتم التعامل معهم وفق الإجراءات المعمول بها حالياً. النص: المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو وضع العمالة التي يوجد عليها بلاغ تغيب قبل إطلاق المبادرة، هل يمكن لهم الاستفادة من المبادرة؟ الإجابة: يتم التعامل معهم وفق الإجراءات المعمول بها حالياً. نوع المصدر: FAQ ...,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.2,0,1.0,0.1338,0.0,0.1335,23,,
qwen_7b,Qwen2.5-7B-Instruct,12,18,هل جميع السلالم ممكنة للجهات الحكومية؟,faq_retrieval,سلم الموظفين العام للمرتبة العاشرة فما دون,False,unknown,,N/A,"1, 2, 3, 28, 1399, 1430, 1435, 1811",N/A,,,False,0.5922999107837676,faq,نوع المصدر: FAQ السؤال: مدى شمول قرار مجلس الخدمة المدنية رقم (1/1811) وتاريخ 28/2/1435هـ لجميع سلالم الرواتب الوظيفية المعادلة لسلم رواتب الموظفين العام؟ الإجابة الرسمية: وفقاً لنص الفقرة (أولاً) من قراري مجلس الخدمة المدنية رقم (1/1399) وتاريخ 3/3/1430هـ ورقم (1/1811) وتاريخ 28/2/1435هـ فإن هذه المكافأة تقتصر على المعينين على سلم رواتب الموظفين العام. النص: المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: مدى ش...,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.2,0,1.0,0.2143,0.0,0.214,23,,
qwen_7b,Qwen2.5-7B-Instruct,37,19,في حال تحويل الرواتب عبر البنك، كيف أحصل على ملف حماية الأجور؟,faq_retrieval,تقدم بطلب من المصرف للحصول على ملف الأجور موقّع إلكترونيًا ثم قم بزيارة منصة مُدد والتسجيل واختيار المنشأة ورفع ملف الأجور بعد إدخال البيانات الصحيحة المطلوبة.,False,unknown,,N/A,N/A,N/A,,,False,0.6293853412950724,faq,نوع المصدر: FAQ السؤال: هل أستطيع رفع ملفات حماية الأجور عبر موقع وزارة الموارد البشرية والتنمية الاجتماعية للخدمات الإلكترونية؟ الإجابة الرسمية: يدخل المستخدم إلى برنامج حماية الأجور فقط عن طريق منصة مُدد ، بعد أن كان موقع الخدمات الإلكترونية لوزارة الموارد البشرية والتنمية الاجتماعية هو الوجهة السابقة لرفع ملفات حماية الأجور. النص: المصدر: HRSD FAQ التصنيف: أعمال | العمالة المنزلية | عامل | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل أستطيع رفع ملفات حماية الأجور عبر موقع...,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.25,0,1.0,0.2923,0.0,0.2919,23,,
qwen_7b,Qwen2.5-7B-Instruct,130,20,هل يستحق العامل إجازة عند الزواج أو وفاة أحد الأقارب؟,legal_article_retrieval,مع مراعاة اجازات المرأة العاملة المحددة بموجب هذا النظام، للعامل الحق في إجازة بأجر كامل لمدة (خمسة) أيام عند زواجه، أو في حالة وفاة زوجه أو أحد أصوله أو فروعه، و(ثلاثة) أيام في حالة وفاة الأخ أو الأخت؛ تحتسب جميعها من تاريخ الواقعة. و(ثلاثة) أيام في حالة ولادة مولود له خلال (سبعة) أيام من تاريخ الولادة. ويحق لصاحب العمل أن يطلب الوثائق المؤيدة لهذه الحالات.,False,out_of_scope,113,113,N/A,N/A,0.0,0.0,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,0,0,0.0,0,1.0,0.0001,0.0,0.0,23,,
qwen_7b,Qwen2.5-7B-Instruct,138,21,هل يحق لصاحب العمل نقل العامل من مكان عمله الأصلي؟,legal_article_retrieval,لا يجوز لصاحب العمل أن ينقل العامل بغير موافقته - كتابةً - من مكان عمله الأصلي إلى مكان آخر يقتضي تغيير محل إقامته . لصاحب العمل - في حالات الضرورة التي قد تقتضيها ظروف عارضة ولمدة لا تتجاوز ثلاثين يوماً في السنة - تكليف العامل بعمل في مكان يختلف عن المكان المتفق عليه دون اشتراط موافقته ، على أن يتحمل صاحب العمل تكاليف انتقال العامل وإقامته خلال تلك المدة.,False,legal_or_service,58,58,58,58,1.0,1.0,True,0.7970598106561979,legal_article,نوع المصدر: legal_article التصنيف القانوني: علاقات العمل الباب: علاقات العمل رقم المادة: 58.0 عنوان المادة: المادة الثامنة والخمسون: حالة المادة: active النص: الباب الخامس - علاقات العمل | الفصل الأول | المادة 58 المصدر: نظام العمل السعودي الباب الخامس - علاقات العمل الفصل الأول المادة الثامنة والخمسون: رقم المادة: 58 حالة المادة: active النص: لا يجوز لصاحب العمل أن ينقل العامل بغير موافقته - كتابةً - من مكان عمله الأصلي إلى مكان آخر يقتضي تغيير محل إقامته . لصاحب العمل - في حالات الضرورة التي ق...,وفقًا للمادة رقم 58 من نظام العمل السعودي، لا يجوز لصاحب العمل نقل العامل بغير موافقته كتابةً من مكان عمله الأصلي إلى مكان آخر يقتضي تغيير محل إقامته.,1,0,1,1,0.9,0,1.0,2.3896,2.1926,0.1935,54,24.628,
