eval_id,eval_type,expected_source,question,gold_document_unit_ids,original_top5_ids,original_top5_sources,source_aware_top5_ids,source_aware_hit_at_1,source_aware_hit_at_3,source_aware_hit_at_5,source_aware_rr,source_aware_ndcg_at_5,source_aware_first_match_rank,latency_sec
FAQ_INDEXED_RETRIEVAL_0113,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى إمكانية زيادة راتب العامل غير السعودي المعين على بند الأجور؟,1b41f4a6c2e24fdcc963aaf2b1982b9a619387cc679cab947499d0e78a09eba6,1b41f4a6c2e24fdcc963aaf2b1982b9a619387cc679cab947499d0e78a09eba6|263f751d301c4c5a38c5e25c88e04728f429c228d9d6cfed83d69582340067be|e25791ae74f46fef5797dbe7fa70beffff233c36730bfb9d274bd38416f60c5e|d19bfe351f11a6eb61482ae4ed61f0e34678076e137b4e8b4f17328d28a07ec8|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638,faq|faq|faq|faq|legal_article,1b41f4a6c2e24fdcc963aaf2b1982b9a619387cc679cab947499d0e78a09eba6|263f751d301c4c5a38c5e25c88e04728f429c228d9d6cfed83d69582340067be|e25791ae74f46fef5797dbe7fa70beffff233c36730bfb9d274bd38416f60c5e|d19bfe351f11a6eb61482ae4ed61f0e34678076e137b4e8b4f17328d28a07ec8,1,1,1,1.0,1.0,1.0,0.7051358222961426
FAQ_INDEXED_RETRIEVAL_0114,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماهي الفئات العمرية التي يمكن الاستفادة من الخدمة؟,a1a75405b2008643f33222f71a751cfac2d2aa1b497f5c3529d870f6b46d5f8f,a1a75405b2008643f33222f71a751cfac2d2aa1b497f5c3529d870f6b46d5f8f|020ec5f072599d0c798115aaea0a267baf78f45fd372ba511a3f2a3ce8233643|25e5c8ff51519e02c26e10002f1d90ba6b0ea02062d05961e861366f1865274b|6aadca0a4c26a951315155e1511f3a9c5eb13a98cd4c165f3311b9f7018140f1|4578a189da886f36a35ae2a6e5c8bf89ad6b152a54defe5df3b7cdd772bc8879,faq|faq|faq|faq|faq,a1a75405b2008643f33222f71a751cfac2d2aa1b497f5c3529d870f6b46d5f8f|020ec5f072599d0c798115aaea0a267baf78f45fd372ba511a3f2a3ce8233643|25e5c8ff51519e02c26e10002f1d90ba6b0ea02062d05961e861366f1865274b|6aadca0a4c26a951315155e1511f3a9c5eb13a98cd4c165f3311b9f7018140f1|4578a189da886f36a35ae2a6e5c8bf89ad6b152a54defe5df3b7cdd772bc8879,1,1,1,1.0,1.0,1.0,0.4671359062194824
FAQ_INDEXED_RETRIEVAL_0115,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: إذا منح الموظف إجازة تعويضاً عن تكليفه بالعمل خلال عطل الأعياد وتخللت هذه الإجازة العطلة الأسبوعية فهل تحسب هذه العطلة ضمن الاجازة؟,2c3b3a7aa9f30b13b32be442929f69b0698a931f3cbd42b5fc9a3aa4a6e10666,2c3b3a7aa9f30b13b32be442929f69b0698a931f3cbd42b5fc9a3aa4a6e10666|f2850b21dfa09eddda39fa687fb317959b4517d80a68226dd55465310291c6bb|2bac439f477f6ff5364b33722b806fd027cca1f1df184d261f1ec9536eeca13d|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98|70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69,faq|faq|faq|faq|faq,2c3b3a7aa9f30b13b32be442929f69b0698a931f3cbd42b5fc9a3aa4a6e10666|f2850b21dfa09eddda39fa687fb317959b4517d80a68226dd55465310291c6bb|2bac439f477f6ff5364b33722b806fd027cca1f1df184d261f1ec9536eeca13d|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98|70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69,1,1,1,1.0,1.0,1.0,0.31674957275390625
FAQ_INDEXED_RETRIEVAL_0116,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى امكانية منح المعلمة اجازة أمومة مدة فصل دراسي مع أن طفلها سوف يتجاوز سن الثلاث سنوات أثناء الاجازة وقبل نهاية الفصل الدراسي؟,c5ced8f27fd55248dbbd40cf51547fe4f362af7dc1ec9e59d01d0ed5da027a0d,c5ced8f27fd55248dbbd40cf51547fe4f362af7dc1ec9e59d01d0ed5da027a0d|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9,faq|faq|faq|faq|faq,c5ced8f27fd55248dbbd40cf51547fe4f362af7dc1ec9e59d01d0ed5da027a0d|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9,1,1,1,1.0,1.0,1.0,0.31190991401672363
FAQ_INDEXED_RETRIEVAL_0117,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان تنطبق آلية احتساب نطاقات المطور على المنشآت التي لديها خمسة عمال فأقل أم يستمر العمل في الآلية السابقة؟,c7a3e525d5ab70256b6e1a13d5dcc3c47ef4ab91d570f35fd5f675e120eedff3,c7a3e525d5ab70256b6e1a13d5dcc3c47ef4ab91d570f35fd5f675e120eedff3|3a81a798b51c9875415b667de5749201499490fc3a0865768bee3de62091722e|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e|b18622d1ae14103767f1798736068d3e8d2fa8934d1be4f9c27cb1d96f7b8cf6,faq|faq|faq|faq|faq,c7a3e525d5ab70256b6e1a13d5dcc3c47ef4ab91d570f35fd5f675e120eedff3|3a81a798b51c9875415b667de5749201499490fc3a0865768bee3de62091722e|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e|b18622d1ae14103767f1798736068d3e8d2fa8934d1be4f9c27cb1d96f7b8cf6,1,1,1,1.0,1.0,1.0,0.30072641372680664
FAQ_INDEXED_RETRIEVAL_0118,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: مدة التأمين على عقد العمالة المنزلية؟,9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb,9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb|97c66b8afbad08e5620c55517fce290e247f42d4d010cfed2a83d90fd28f6da5|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e|568a058530e1492f0f0c8c399adbb8c8712bca9a0157e2108741c732f2172cf1|5f63f5fd601329dfbe42a67fbca5628dd9403ff072b03101b6a48b610b925cee,faq|faq|faq|faq|faq,9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb|97c66b8afbad08e5620c55517fce290e247f42d4d010cfed2a83d90fd28f6da5|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e|568a058530e1492f0f0c8c399adbb8c8712bca9a0157e2108741c732f2172cf1|5f63f5fd601329dfbe42a67fbca5628dd9403ff072b03101b6a48b610b925cee,1,1,1,1.0,1.0,1.0,0.7000105381011963
FAQ_INDEXED_RETRIEVAL_0119,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان سيترتب على المنشأة أيّ غراماتٍ مالية إذا لم تكن ملتزمةً بأحد معايير وزارة الموارد البشرية في مرحلة التقييم الذاتي؟,21cc731663cf0b85df7aa923c809fb11ebede568aafbf064f9da9fac9f748c66,21cc731663cf0b85df7aa923c809fb11ebede568aafbf064f9da9fac9f748c66|d6c696d3a52d1a49d31f6ecbf1aa83de0041610bd0055116e47fffa1cf9b8324|f43f2719e3ff9336ad9a1bfb44e7fb2cc9c5bdf824d2be9a97218366842a3bec|c112b7b389883d080524d2cd6578636c6c7719e2a17d5217bc93f18020f0455a|3faa40187393f2d6ff9b6d6cec0e6873173fe08352831d7a7e1d883f3a7db2a8,faq|faq|faq|faq|legal_article,21cc731663cf0b85df7aa923c809fb11ebede568aafbf064f9da9fac9f748c66|d6c696d3a52d1a49d31f6ecbf1aa83de0041610bd0055116e47fffa1cf9b8324|f43f2719e3ff9336ad9a1bfb44e7fb2cc9c5bdf824d2be9a97218366842a3bec|c112b7b389883d080524d2cd6578636c6c7719e2a17d5217bc93f18020f0455a,1,1,1,1.0,1.0,1.0,0.5172600746154785
FAQ_INDEXED_RETRIEVAL_0120,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماهي الطرق البديلة للحصول على المعلومات؟,88ac48ad429a594777a2f8d4095bf782ff4af1eb4dbaab1086ab607d7e8ec344,88ac48ad429a594777a2f8d4095bf782ff4af1eb4dbaab1086ab607d7e8ec344|a7aab59a44990626639ed214b3a14886f139fd18ef232da4f54cca62e94d9bdd|e2b2b48671068c91560cc2f75ac898f8a2a8f391d3f33017b187c4d07039ffaa|d1bf188b3e78c81d2e999a79102f6687855ecea90dacf5cb9fc19d0b2ea0dd08|a7aab59a44990626639ed214b3a14886f139fd18ef232da4f54cca62e94d9bdd,faq|faq|faq|faq|faq,88ac48ad429a594777a2f8d4095bf782ff4af1eb4dbaab1086ab607d7e8ec344|a7aab59a44990626639ed214b3a14886f139fd18ef232da4f54cca62e94d9bdd|e2b2b48671068c91560cc2f75ac898f8a2a8f391d3f33017b187c4d07039ffaa|d1bf188b3e78c81d2e999a79102f6687855ecea90dacf5cb9fc19d0b2ea0dd08|a7aab59a44990626639ed214b3a14886f139fd18ef232da4f54cca62e94d9bdd,1,1,1,1.0,1.0,1.0,0.4868626594543457
FAQ_INDEXED_RETRIEVAL_0121,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: التأمين الاختياري على عقد العمالة المنزلية؟,65f8aac4f35f20a1c741a9c0966dbcfc3ba2c1cb1836173dff5ba21717f08a41,65f8aac4f35f20a1c741a9c0966dbcfc3ba2c1cb1836173dff5ba21717f08a41|032b183c084e046699b8aea93def48488ed4dfd61332c8cd6e38a88b9c3badaf|c91b6c3872f87c320cac960229321ad90710d58e53361f20475d343cc1d88d2d|ff73987fc0fe0dcf59f38c65917f231605f50a548c3ee33f07ec7cd2905bf82b|9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb,faq|faq|legal_article|faq|faq,65f8aac4f35f20a1c741a9c0966dbcfc3ba2c1cb1836173dff5ba21717f08a41|032b183c084e046699b8aea93def48488ed4dfd61332c8cd6e38a88b9c3badaf|ff73987fc0fe0dcf59f38c65917f231605f50a548c3ee33f07ec7cd2905bf82b|9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb,1,1,1,1.0,1.0,1.0,0.7009336948394775
FAQ_INDEXED_RETRIEVAL_0122,faq_paraphrase_retrieval,faq,أريد معرفة الخدمات المقدمة في نظام مُدد لإدارة الرواتب؟,05b492ac2739ed869ded028ebedb8f991bdd30bb0263e61b1cef0cff3fd5c434,05b492ac2739ed869ded028ebedb8f991bdd30bb0263e61b1cef0cff3fd5c434|f6307ab71ae06944abcc49a03561b576630c451a5f21a0720100cc9940ee4851|04540cb070c76f7e3472be36ac2071ac35a925d5a3f1d8aa6b90331757d42600|129f3cfc7650b8fb3c4e13c08daecf5616dfa40d1dac8dd8ce19250de53fb430|93994a1a5918147635a7d53dbaba0ff7cbc78e10e18b3f54350ce4c47a189a4a,faq|faq|faq|faq|faq,05b492ac2739ed869ded028ebedb8f991bdd30bb0263e61b1cef0cff3fd5c434|f6307ab71ae06944abcc49a03561b576630c451a5f21a0720100cc9940ee4851|04540cb070c76f7e3472be36ac2071ac35a925d5a3f1d8aa6b90331757d42600|129f3cfc7650b8fb3c4e13c08daecf5616dfa40d1dac8dd8ce19250de53fb430|93994a1a5918147635a7d53dbaba0ff7cbc78e10e18b3f54350ce4c47a189a4a,1,1,1,1.0,1.0,1.0,0.2869589328765869
FAQ_INDEXED_RETRIEVAL_0123,faq_paraphrase_retrieval,faq,ما طريقة يمكن متابعة حالة الطلب؟,3ae208527b727c603d03373ce072cdde98bd831ece2743a8896a69b18f21af1d,58b75bc977a3707c4ef398c6e22407b01bb2bc31cd8318dba9e5d4b52689d1a5|3ae208527b727c603d03373ce072cdde98bd831ece2743a8896a69b18f21af1d|322e1c71d39e320d3dd74149475e8fa23c9a49ea491ff4fba087dc56c4130a17|287a8fb0033fe2e262efc8b19b8a31438344a806775a6a3f559278b7ff79ef0f|11b98c5209812fef54ef0b2c56897a8952abe3682e8bb3d9dcc11332e0c0ca5e,faq|faq|faq|faq|faq,58b75bc977a3707c4ef398c6e22407b01bb2bc31cd8318dba9e5d4b52689d1a5|3ae208527b727c603d03373ce072cdde98bd831ece2743a8896a69b18f21af1d|322e1c71d39e320d3dd74149475e8fa23c9a49ea491ff4fba087dc56c4130a17|287a8fb0033fe2e262efc8b19b8a31438344a806775a6a3f559278b7ff79ef0f|11b98c5209812fef54ef0b2c56897a8952abe3682e8bb3d9dcc11332e0c0ca5e,0,1,1,0.5,0.63093,2.0,0.34474849700927734
FAQ_INDEXED_RETRIEVAL_0124,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان يدفع العامل تكاليف أقساط التأمين؟,b3876c966b01e9a1cfb96da8623760f54ba2f8441bc6e7297ff6dd9c6a302986,b3876c966b01e9a1cfb96da8623760f54ba2f8441bc6e7297ff6dd9c6a302986|2afdc1c866c773156b5b12edc0b8ed1696aa7265ca814192997a62f3e9bc86b6|4cb89bc8eba82aabfa29bd680b5a5d0f3217bc6d244a0dac90421043383cfee8|3742c9f2dca1cf88776b6a774435fe5ca79dda7dc628d35d0af452a366774231|2edd67f62b6108dad9a62ceaeac4e7fcc5c617562e84f22a3d81d0fe89edfd64,faq|legal_article|legal_article|faq|faq,b3876c966b01e9a1cfb96da8623760f54ba2f8441bc6e7297ff6dd9c6a302986|3742c9f2dca1cf88776b6a774435fe5ca79dda7dc628d35d0af452a366774231|2edd67f62b6108dad9a62ceaeac4e7fcc5c617562e84f22a3d81d0fe89edfd64,1,1,1,1.0,1.0,1.0,0.40026164054870605
FAQ_INDEXED_RETRIEVAL_0125,faq_paraphrase_retrieval,faq,هل يستطيع الاحتفاظ لمن يعمل في حقل التدريس بإجازاته العادية إذا لم يتمتع بها في العطلة الصيفية لتكليفه بالعمل من قبل مرجعه؟,790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9,790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9|28b2cb11b3f33cd8edd7e1d43439d5e50349963ea61ceb6601b3f8165209a9b6|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|a18a75d2766786e78c4f87ac0fbc69d53d3af21a10963a1e85375ba150841f48|857d0e1921395a969ef30651c93d93894f105bd5a1baba448544ce5cc4f1fa1d,faq|faq|faq|faq|legal_article,790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9|28b2cb11b3f33cd8edd7e1d43439d5e50349963ea61ceb6601b3f8165209a9b6|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|a18a75d2766786e78c4f87ac0fbc69d53d3af21a10963a1e85375ba150841f48,1,1,1,1.0,1.0,1.0,0.3125591278076172
FAQ_INDEXED_RETRIEVAL_0126,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: إلى متى يستمر التسجيل والتوثيق؟,8b0523608c036577fa42ee4b64517f3855880cfa7ced1b9e6ab75563a9463d4e,8b0523608c036577fa42ee4b64517f3855880cfa7ced1b9e6ab75563a9463d4e|b9ce6acac4d58bf08d0059d367c9cac542b97ebf4d3e98e0ae1e4caf3b2b3d16|bfe9fef2ecb9ca9e6e22d8d7adad61d9c2745b47e00d4017a84d5ee82199c55a|f9e3e017efaea2f7a033f06b6670dba449de0eca80368b978391d72ccc3e8a8d|206caaa50f850d5bd4a7417e0cbfd11cbe2398446cefee32c38105f4386d07c8,faq|legal_article|faq|faq|legal_article,8b0523608c036577fa42ee4b64517f3855880cfa7ced1b9e6ab75563a9463d4e|bfe9fef2ecb9ca9e6e22d8d7adad61d9c2745b47e00d4017a84d5ee82199c55a|f9e3e017efaea2f7a033f06b6670dba449de0eca80368b978391d72ccc3e8a8d,1,1,1,1.0,1.0,1.0,0.3618180751800537
FAQ_INDEXED_RETRIEVAL_0127,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: في حالة غياب الموظف عن العمل وإيقاع عقوبة تأديبية عليه بسبب ذلك فهل تحتسب أيام الغياب التي عوقب عنها ضمن أيام الغياب التي يجوز للإدارة طي قيد الموظف وفقاً للمادة (226) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية؟,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86|c6427e9cf5dbbc6ff0fb06f99129bc44cfbe933e08cf0d1edd5c5b99dc80744f|35cab51a5efc9d7b0a8af1ebfcb8a18c5b6b441ad4a03ffffd1bd35940e2c7d6|b0c12a67606179951e984f2f3e51d30baf2e5494e7bcc0f8c820453563770454|9c8de084799bf411fb93abbdcf64633ebd0e2bafe9c08c469524a117a442022c,faq|faq|faq|faq|faq,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86|c6427e9cf5dbbc6ff0fb06f99129bc44cfbe933e08cf0d1edd5c5b99dc80744f|35cab51a5efc9d7b0a8af1ebfcb8a18c5b6b441ad4a03ffffd1bd35940e2c7d6|b0c12a67606179951e984f2f3e51d30baf2e5494e7bcc0f8c820453563770454|9c8de084799bf411fb93abbdcf64633ebd0e2bafe9c08c469524a117a442022c,1,1,1,1.0,1.0,1.0,0.35800671577453613
FAQ_INDEXED_RETRIEVAL_0128,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: وقت إجازتي السنوية صادف يوم إجازة رسمية من الدولة (سواء يوم التأسيس أو اليوم الوطني)؟,c5a843a4e9ea3aafe8acadcd07026ff088da4c532d92515af1a61a58c14082e6,c5a843a4e9ea3aafe8acadcd07026ff088da4c532d92515af1a61a58c14082e6|7088bc7ea70c0b4477572527fb7d440e76371176855b2aebda18387aab39623b|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638|2ff7c87f04facf411834ccf5247bc8aa12d0000489e7695bed65606cbb993a70|e4d470e6c895aa67ddcc96c01053ca76ea671eef5bb06b15c750fe1c5c6a5369,faq|faq|legal_article|faq|legal_article,c5a843a4e9ea3aafe8acadcd07026ff088da4c532d92515af1a61a58c14082e6|7088bc7ea70c0b4477572527fb7d440e76371176855b2aebda18387aab39623b|2ff7c87f04facf411834ccf5247bc8aa12d0000489e7695bed65606cbb993a70,1,1,1,1.0,1.0,1.0,0.7174434661865234
FAQ_INDEXED_RETRIEVAL_0129,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان يجب أن يكون المتقدم متفرغا للعمل الحر للتقديم على الوثيقة؟,856f32b71e37c7bd4093578e745e787d6a57ca4fa6b9bac37942a89ff4639c73,856f32b71e37c7bd4093578e745e787d6a57ca4fa6b9bac37942a89ff4639c73|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|97735d284c54380c9fc51dd0be404b7dfb0fcd1c502adbf7e3748b75021c0d34|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|49b99ddb166e65f8b40a80acaed85088116e8ac09b80b093eca2dfc830824647,faq|faq|faq|faq|faq,856f32b71e37c7bd4093578e745e787d6a57ca4fa6b9bac37942a89ff4639c73|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|97735d284c54380c9fc51dd0be404b7dfb0fcd1c502adbf7e3748b75021c0d34|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|49b99ddb166e65f8b40a80acaed85088116e8ac09b80b093eca2dfc830824647,1,1,1,1.0,1.0,1.0,0.3005180358886719
FAQ_INDEXED_RETRIEVAL_0130,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى إمكانية معاملة العامل المعين على بند الأجور بأحكام كف اليد الواردة بنظام الخدمة المدنية ولوائحه التنفيذية؟,3703460065275a9d019155e4b6b4e18e67055e49b84759cc6d4cc8a6d7015473,3703460065275a9d019155e4b6b4e18e67055e49b84759cc6d4cc8a6d7015473|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03,faq|faq|faq|faq|faq,3703460065275a9d019155e4b6b4e18e67055e49b84759cc6d4cc8a6d7015473|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03,1,1,1,1.0,1.0,1.0,0.31610894203186035
FAQ_INDEXED_RETRIEVAL_0131,faq_paraphrase_retrieval,faq,ما طريقةية توثيق عقد العمل على نموذج عقد العمل الجديد (التنفيذي)؟,7ea405a8ffadf308f00ac9d24e5af0365a1509267866717162d256c66dc9e5ca,7ea405a8ffadf308f00ac9d24e5af0365a1509267866717162d256c66dc9e5ca|c37bc793ca18cedb26c8bc4e19db4b07f676501c117336fea4847f8c92bb7e80|46001ae4bf6cc21f527a78e9a6a46b5913de3ecff09d71a32feb88f8a6ccaaa9|c18fece192547ecfc865229426cb86860b0eac8f515d288c0f22cbabc1991928|87948be8261685e657502e8c023d087a27fb13927373f98568f379a8d20ff856,faq|faq|faq|faq|faq,7ea405a8ffadf308f00ac9d24e5af0365a1509267866717162d256c66dc9e5ca|c37bc793ca18cedb26c8bc4e19db4b07f676501c117336fea4847f8c92bb7e80|46001ae4bf6cc21f527a78e9a6a46b5913de3ecff09d71a32feb88f8a6ccaaa9|c18fece192547ecfc865229426cb86860b0eac8f515d288c0f22cbabc1991928|87948be8261685e657502e8c023d087a27fb13927373f98568f379a8d20ff856,1,1,1,1.0,1.0,1.0,0.6987729072570801
200,legal_article_retrieval,legal_article,كم مدة فترة التجربة في نظام العمل السعودي؟,b56e9c99f1c551928c8727dae90850186c14efc78d6272f429f0c448add3f3dc,b56e9c99f1c551928c8727dae90850186c14efc78d6272f429f0c448add3f3dc|ab8af4e6ecab46b0bf5b588cc55664b9d0a008dc9073912d3417c1f04d083142|61d402f81e5879917a97e8d3b85f93cb7820b8448fe87e78aaffdabaf6e682d7|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638|5c6005e9608288e59a35340db795825073076a74dffc336c240a633e0420dcb1,legal_article|legal_article|legal_article|legal_article|faq,b56e9c99f1c551928c8727dae90850186c14efc78d6272f429f0c448add3f3dc|ab8af4e6ecab46b0bf5b588cc55664b9d0a008dc9073912d3417c1f04d083142|61d402f81e5879917a97e8d3b85f93cb7820b8448fe87e78aaffdabaf6e682d7|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638,1,1,1,1.0,1.0,1.0,0.6905922889709473
201,legal_article_retrieval,legal_article,هل يجوز وضع العامل تحت التجربة أكثر من مرة لدى نفس صاحب العمل؟,b56e9c99f1c551928c8727dae90850186c14efc78d6272f429f0c448add3f3dc,ab8af4e6ecab46b0bf5b588cc55664b9d0a008dc9073912d3417c1f04d083142|b56e9c99f1c551928c8727dae90850186c14efc78d6272f429f0c448add3f3dc|4ea6ce0796de3bb69240c3b7af0517a5fce42393f56f99a3648f6ae81f915215|857d0e1921395a969ef30651c93d93894f105bd5a1baba448544ce5cc4f1fa1d|61d402f81e5879917a97e8d3b85f93cb7820b8448fe87e78aaffdabaf6e682d7,legal_article|legal_article|faq|legal_article|legal_article,ab8af4e6ecab46b0bf5b588cc55664b9d0a008dc9073912d3417c1f04d083142|b56e9c99f1c551928c8727dae90850186c14efc78d6272f429f0c448add3f3dc|857d0e1921395a969ef30651c93d93894f105bd5a1baba448544ce5cc4f1fa1d|61d402f81e5879917a97e8d3b85f93cb7820b8448fe87e78aaffdabaf6e682d7,0,1,1,0.5,0.63093,2.0,0.29059934616088867
202,legal_article_retrieval,legal_article,ما الحد الأقصى لساعات العمل اليومية في نظام العمل؟,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|4d7b6567adef57ae0d1350a027920ae7d11610e7cf8da52e68e0c806900f687e|139a495e5833db8719d8b962673d1f8e9de497b5a0e408371c98ec4345f855a7|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,legal_article|faq|legal_article|faq|legal_article,9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|4d7b6567adef57ae0d1350a027920ae7d11610e7cf8da52e68e0c806900f687e|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,0,1,1,0.333333,0.5,3.0,0.6854252815246582
203,legal_article_retrieval,legal_article,ما الحد الأقصى لساعات العمل الأسبوعية؟,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|139a495e5833db8719d8b962673d1f8e9de497b5a0e408371c98ec4345f855a7|1157999dfa071a7320606edb9b747429aa71cb7707dcaf5be88784d6c4e2f7ca|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73,faq|legal_article|faq|legal_article|legal_article,9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|1157999dfa071a7320606edb9b747429aa71cb7707dcaf5be88784d6c4e2f7ca|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73,0,0,0,0.0,0.0,,0.3156917095184326
