chunk_id,chunking_strategy,chunk_text,chunk_word_count,chunk_char_count,chunk_order,parent_document_id,record_id,source_type,source_name,legal_category,rag_usage,article_number_int,article_number_label,bab_label,bab_title,fasl,article_title
STRUCT_000329,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ماهي الإجراءات التي يمكن الاستفسار عنها ؟ الإجابة: جميع الاستفسارت المتعلقة بلائحة الموراد البشرية,36,231,1,b7231990639f2eee4c4347cb8b08526780cb7fc3474a54bd3a3c4839210a7f88,322,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000330,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تقديم طلب لموظف في سنة التجربة ؟ الإجابة: لا يمكن ذلك باستثناء الاطباء,37,211,1,df86ae5234d81c861d70d4971857b8a74d3323183d04deb47a6b10452e41b3f2,323,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000331,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ماهي الإجراءات لطلب تحديث بيانات موظف؟ الإجابة: من خلال الدخول على الخدمة وتقديم طلب تحديث بيانات,38,230,1,65bb4ddd1b550741b63b9e53f8b27c50fbdd1deaafaba37dd4352395cd868068,324,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000332,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ماهي معايير التقديم ؟ الإجابة: 1. ان تكون سعودية الجنسية 2. أن لا يقل العمر عن 28 سنة يتم عرض رسالة "" عمر المتقدمة اقل من 28 سنة"" 3. أن يكون الجنس : أنثى يتم عرض رسالة "" نوع جنس المتقدمة ليس انثى "" 4. أن لا تقل درجة المؤهل عن البكالوريوس يتم عرض رسالة "" المؤهل الدراسي اقل من البكالوريوس"" 5. : أن لا تقل خبرة المتقدمة عن 8 سنوات يتم عرض رسالة "" مدة الخبرة اقل من 8 سنوات",103,503,1,e52538b121a6a13bfa175c71eeefe9fcf7dac228d9122c2eceb896f3237ab5d9,325,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000333,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي خدمة نقل العمل برقم الحدود الإجابة: خدمة تمكّن المنشآت من إصدار رخصة عمل استثنائية محدودة فقط؛ لغرض نقل خدمة وافد تجاوزت فترة دخوله المملكة ٩٠ يوماً دون أن يتم إصدار رخصة عمل له.,57,311,1,1e256ec7bdd2e1ec26dc39ce955dcb614ede201f6d8943fa34e356fbf6c76e83,326,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000334,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن إصدار تأشيرة لجنسية أو مهنة غير مدرجة في مساند؟ الإجابة: لابد أن تكون جنسية أومهنة العامل/ العاملة المنزلية من ضمن الخيارات الموجودة في النظام.,49,279,1,ac0493e4a60d1923d3e181202d0bfd389b31023b65ec159be502aee177c1a7a3,327,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000335,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يضمن مكتب شركة الاستقدام أهلية العمالة التي يتم اختيارهم من قبل صاحب العمل بنفسه (معين باسم)؟ الإجابة: يضمن مكتب/شركة الاستقدام العمالة الذين يختارهم صاحب العمل بنفسه (معين باسم) 3 شهور فترة ضمان العامل/ـة بناءً على العقد المبرم بين الطرفين.,63,372,1,868af63e8e5136a3ee6c76ee4dbaa10876dc323c1776ddb89227b1cd27688640,328,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000336,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يتم تجديد الوثيقة؟ الإجابة: من خلال البوابة التسجيل في المنصة عبر الرابط اضغط هنا.,38,214,1,e6f42410757509f94e283aa2962f764e63a2593ff5b5554f64a97e462b2923bb,329,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000337,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما الفرق بين لائحة العمل النموذجية والمخصصة؟ الإجابة: لائحة العمل النموذجية تمكن صاحب العمل من إصدار لائحة تنظيم العمل واعتمادها من قبل الوزارة بشكل فوري، ويمكن للمنشآت إجراء تعديلات بسيطة على اللائحة مثل عدد أيام الإجازات والتقويم المستخدم وأيام العمل أما لائحة العمل المخصصة فهي لائحة خاصة بكل منشأة حيث تضاف بنود وشروط خاصة للمنشأة لا تتوفر في اللائحة النموذجية، ويتطلب إعداد ومراجعة اللوائح المخصصة من مكاتب المحاماة المعتمدة، ثم اعتمادها من قبل وزارة الموارد البشرية والتنمية الاجتماعية,101,619,1,7691588488e23325b5a971e21b74da4d06193d8d1019a61d2415b6b2e0f2ef12,330,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000338,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي أهمية خدمة لوائح تنظيم العمل؟ الإجابة: هي خدمة تهدف إلى تنظيم البيئة الداخلية في المنشآت من خلال اعتماد لوائح تنظيم العمل إلكترونياً، مما يخلق بيئة عمل آمنة وفعالة ويعمل على رفع مستوى الوعي وتحسين بيئة العمل,61,341,1,36462a1994041a9a3f02437aa99d3b623d30043e1e0b9ab39c805101fe7593f3,331,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000339,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي خدمة طلب خطاب تأييد لإعفاء رسوم التأشيرات؟ الإجابة: خدمة إلكترونية تمكن الأشخاص ذوي الإعاقة المسجلين لدى الوزارة والذين تم تقييم إعاقتهم من تقديم طلب للحصول على خطاب تأييد لإعفاء رسوم التأشيرات للأشخاص ذوي الإعاقة حسب الشروط والضوابط.,62,368,1,00e90ffc52598a30891a2d975077059a65f3fcd4dbd70229ce9d4cb11a3d988f,332,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000340,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يتم الإصدار مباشرة ؟ الإجابة: نعم عند تحقق الشروط,33,180,1,e7e91b7ec6b1962f18148f53bd91127f02cc2ac939e12e9d9d8555b8d099e1d9,333,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000341,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تغيير المهنة في التأشيرة بعد إصدارها؟ الإجابة: يمكن تغيير المهنة للموظف بعد القدوم أو إلغاء التأشيرة وإعادة إصدارها باختيار المهنة المطلوبة,46,275,1,2f4eea80f000604efbd2df75024e38585299da915411a66d6eeebfc078be2b45,334,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000342,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يمكنني إلغاء أو تعديل طلب تغيير المهنة؟ الإجابة: يمكن الدخول على الطلبات المرسلة في منصة قوى أو اختيار عرض الطلبات من صفحة الخدمات,47,262,1,f21821c706a73cea0189c74afd39b6fab9f3c00df86d508e4dbc347f8e2e81ff,335,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000343,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تقديم تسوية بعد سداد المخالفة؟ الإجابة: يجب ان تكون المخالفة غير مسددة,37,206,1,1f8dcca798667a1d78a1d198e9342117d62137e20c44daf6e4d49e19b23a8b21,336,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000344,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تقديم اعتراض ولدي طلب تسوية ؟ الإجابة: لايمكن تقديم اعتراض في حال وجود طلب تسوية قائم,41,221,1,6630690ff52866919b6f173cf39ab84c587bbd264a8d9bb5ec9b44e5a2f4e78b,337,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000345,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يمكنني معرفة إذا كنت مؤهل لتوثيق عقدي مع العامل/ة؟ الإجابة: في حال كان لديك عامل/ـة منزلي/ـة دون أي عقد عمل سارِ داخل منصة مساند، فأنت مؤهل لطلب توثيق العقد. يمكنك الدخول على خدمة توثيق العقود للإطلاع على قائمة العمالة التي يمكنك توثيق عقودهم.,67,375,1,5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5,338,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000346,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماذا لو كانت نتائج التقييم الذاتي للمنشأة غير جيّدة؟ الإجابة: الهدف من مرحلة التقييم الذاتي أن تتعرّف المنشأة على نسبة امتثالها لأنظمة العمل ثمّ العمل على تصحيح الأخطاء والمخالفات، ولن يترتب على المنشأة أي غرامات مالية في هذه المرحلة.,62,362,1,d6c696d3a52d1a49d31f6ecbf1aa83de0041610bd0055116e47fffa1cf9b8324,339,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000347,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل سيترتب على المنشأة أيّ غراماتٍ مالية إذا لم تكن ملتزمةً بأحد معايير وزارة الموارد البشرية في مرحلة التقييم الذاتي؟ الإجابة: في الفترة الحاليّة لن يترتب على المنشأة أيّ غرامات مالية,54,311,1,21cc731663cf0b85df7aa923c809fb11ebede568aafbf064f9da9fac9f748c66,340,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000348,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: لماذا يتوجب على المنشأة القيام بالتقيّيم الذاتي؟ الإجابة: التقييم الذاتي يساعد المنشأة على التعرّف بأنظمة وقوانين وزارة الموارد البشرية والتنمية الاجتماعية وتصحيح الأخطاء ذاتيًّا مما يحميها من الوقوع في المخالفات، كما أنه متطلّب للاستفادة من خدمات الوزارة.,60,384,1,f43f2719e3ff9336ad9a1bfb44e7fb2cc9c5bdf824d2be9a97218366842a3bec,341,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000349,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي منصة التقييم الذاتي؟ الإجابة: هي منصة تهدف إلى تحقيق أعلى درجات الامتثال لأنظمة وزارة الموارد البشرية والتنمية الاجتماعية من خلال حلقةٍ متكاملة تبدأ بتقييم المنشأة لنفسها ذاتيًّا والعمل على تصحيح أخطائها قبل الزيارة التفتيشية من قبل مفتّشي وزارة الموارد البشرية والتنمية الاجتماعية.,67,416,1,b2d6f7b202dfeb02ce907da61f098f5c5241cc70ab9923ea0d934a80851dc681,342,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000350,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل هنالك مؤهلات محدده للانضمام للبرنامج؟ الإجابة: لا يوجد مؤهلات محددة في العمل عن بعد، لكن على حسب متطلبات كل شركة تحدد المؤهل المطلوب للوظائف المعروضة,49,280,1,d4680d14fa7ef691e8a9549218a31d522e86c6ac13ee973ef56077649723cc60,343,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000351,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تقديم تسوية ولدي طلب اعتراض ؟ الإجابة: لايمكن تقديم تسوية في ال وجود طلب اعتراض قائم,41,220,1,b4c82492df8f2567cab8a46b726034e692cd5780ff7c42de29dfaf15c1c12858,344,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000352,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: متى يمكن تقديم الاعتراض ؟ الإجابة: يتم تقديم الاعتراض خلال 60 يوم من تاريخ اصدار القرار الإداري,40,223,1,0d68c0500c4d9eec4e81f737039f1470f13a6f5ed8ca1cca524fc764eee3ea97,345,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000353,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يوجد وظائف دوام كامل وجزئي؟ الإجابة: نعم، يمكن العمل بدوام كامل أو جزئي بحسب الوظائف المطروحة,40,224,1,bc49b639ae69db26a2ae489e850d3e694f7a624aa8bb4cace495111e6d7fef3d,346,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000354,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي انواع اشعارات العمل المؤقت؟ الإجابة: يوجد 3 انواع لاشعارات العمل المؤقت: - اشعارات تقديم خدمات العمالة المنزلية سنوية - اشعارات تقديم خدمات العمالة المنزلية شهرية المؤقتة - اشعارات تقديم خدمات العمالة المنزلية بالساعة المؤقتة,58,358,1,615ae66b84504710e49e73651ef9478cc062fb38c093905e6ab1d96285b96526,347,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000355,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل الخدمة تتيح تحديث بيانات العامل. الإجابة: نعم ، سيتم تحديث بيانات العامل في حال وجود اختلاف مع الداخلية.,42,235,1,efee6aee87704b6999b8578223366ee7497784934576b50a92d7e4493d8133d9,348,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000356,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل الخدمة متاحة للعامل؟ الإجابة: لا الخدمة مخصصة لاصحاب العمل فقط,32,185,1,17f5e799f2359b0c3ba4e9d91f8d09985f5ecf35c5f3d51b2b587635e9ededdd,349,faq,HRSD FAQ,أصحاب عمل | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000357,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يجب أن يكون المتقدم متفرغا للعمل الحر للتقديم على الوثيقة؟ الإجابة: لا، ليس شرطا، فيمكن للموظفين على رأس العمل التقديم على الوثيقة.,46,262,1,856f32b71e37c7bd4093578e745e787d6a57ca4fa6b9bac37942a89ff4639c73,350,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000358,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي مدة صلاحية الوثيقة؟ الإجابة: مدة صالحية الوثيقة سنة واحدة من تاريخ الإصدار.,36,208,1,bfe9fef2ecb9ca9e6e22d8d7adad61d9c2745b47e00d4017a84d5ee82199c55a,351,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000359,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي الـمـــزايــــا المــقــدمـــة من وثيقة العمل الحـر؟ الإجابة: التسجيل الإختياري في التأمينات الاجتماعية. التعاقد مع الجهات الحكومية والخاصة بإستخدام الوثيقة كمستند رسمي. فتح حساب بنكي مرتبط بالوثيقة. إستخدام قنوات الدفع الرقمية.,54,361,1,97735d284c54380c9fc51dd0be404b7dfb0fcd1c502adbf7e3748b75021c0d34,352,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000360,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي الرسوم المطلوبة من المنشآت في برنامج ""مواءمة""؟ الإجابة: • رسوم التدريب الاختياري للمنشآت العملاقة والكبيرة: ٥٠٠٠ ريال (بدون ضريبة القيمة المضافة). • رسوم التدريب الاختياري للمنشآت المتوسطة: ٢٠٠٠ ريال (بدون ضريبة القيمة المضافة). • رسوم إجراءات التدقيق للمنشآت الكبيرة: ٢٥،٠٠٠ ريال (بدون ضريبة القيمة المضافة). • رسوم إجراءات التدقيق للمنشآت المتوسطة: ١٠،٠٠٠ ريال (بدون ضريبة القيمة المضافة).",82,525,1,682bb580f3adee84d64edf54c0b88d7cccf1715956e0a94b19c5e5609df66598,353,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000361,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كم مدة صلاحية شهادة ""مواءمة""؟ الإجابة: مدة صلاحية شهادة ""مواءمة"" للمنشآت التي تحصل على المرتبة الذهبية، أو الفضية، أو البرونزية سنتين، أما المنشآت التي تحصل على مرتبة مشارك، فتكون مدة سريان الشهادة سنة واحدة فقط.",58,340,1,bf786ea67c49c6346c7f0f01e08c92730964c0cbea940d6b9dac2f06e63c961b,354,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000362,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو تصنيف الشهادات في برنامج ""مواءمة""؟ الإجابة: يعتمد منح شهادة ""مواءمة"" على الدرجة التي حصلت عليها المنشأة بعد عملية التدقيق من المدقق المعتمد، وفيما يلي أنواع الشهادات: المرتبة الذهبية: للدرجة التي تبدأ من٧٠% وما فوقها. المرتبة الفضية: للدرجة التي تتراوح بين ٥٠% - ٦٩%. المرتبة البرونزية: للدرجة التي تتراوح بين ٣٠% - ٤٩%. مرتبة المشارك: للدرجة التي تتراوح بين ١٥% - ٢٩%.",86,503,1,a93623788b05bb2d98b159e01a3f1abedd31a8ceca7a38819503248ab402039d,355,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000363,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يتم طلب المدرب الاختياري قبل التقدم بطلب شهادة ""مواءمة""؟ الإجابة: يتم طلب المدرب الاختياري من صفحة البرنامج التعريفي، باختيار خدمة ""طلب التدريب""، حيث يُطلب من المنشأة تحديد موعد مناسب خلال فترة لا تقل عن أسبوعين من تقديم الطلب؛ تمهيدًا لتحديد مدرب خاص وإرساله للمنشأة.",68,400,1,168103dc1e3bce55d0baf904d258bcfeb5a2940e3cf0c8fa6b0fe33fb65016ab,356,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000364,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: لماذا توجد رسوم مالية على برنامج ""مواءمة""؟ وهل تعود لوزارة الموارد البشرية والتنمية الاجتماعية؟ الإجابة: انطلاقًا من مبدأ الشراكة مع القطاع الخاص، فإن وزارة الموراد البشرية تتعامل مع رسوم الاشتراك في برنامج ""مواءمة"" على أنها مقابل للخدمات الخارجية، مثل أجور المدققين المعتمدين من القطاع الخاص، ولا يعود أي مبلغ إلى خزينتها، حيث أن الوزارة حريصة تمامًا على التأكد من أن بيئة العمل موائمة وتستوفي جميع المعايير، عبر مدققين معتمدين ومرخصين لأداء ذلك.",95,575,1,b5f816dcb590583069fede95347b380e449e904bcc2babd2cda26e59853b53c8,357,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000365,safe_structural_chunking,"المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي خطوات التسجيل في برنامج ""مواءمة""؟ الإجابة: تقوم المنشآت الراغبة بالحصول على الشهادة بتعبئة بياناتها في صفحة التسجيل من خلال اختيار خدمة ""الحصول على الشهادة""، ومن ثم البدء بإجراءات التقييم الذاتي، ورفع الأدلة، والتقدم بطلب الشهادة.",60,364,1,ef103a6e3323f836d3b989bd2291dd16ed6a14c62decff4eac720c02e579140b,358,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
