eval_id,eval_type,question,gold_source_type,gold_document_unit_ids,gold_article_numbers,chunking_strategy,embedding_model,retriever,alpha,hit_at_1,hit_at_3,hit_at_5,rr,ndcg_at_5,latency_sec,top1_chunk_id,top1_parent_document_id,top1_source_type,top1_article_number,top1_article_title,top1_score,top1_retrieval_backend,top5_parent_document_ids,top5_article_numbers,top5_chunk_ids,top5_relevance
74,faq_retrieval,هل يجوز للمعين على بند الأجور تأجير عقاره الذي يملكه على الجهة الحكومية التي يعمل بها؟,faq,5cec83e62d1b2d908c3868040aedab3ded962e1369499eed8a99d724f1276829,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.023196935653686523,STRUCT_000390,da16479b7a8e9473b9f480797836098c83e2fb171698804bf6fd77853df3aba5,faq,,,1.0,chromadb+bm25,da16479b7a8e9473b9f480797836098c83e2fb171698804bf6fd77853df3aba5|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6|5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313,||||,STRUCT_000390|STRUCT_000393|STRUCT_000406|STRUCT_000420|STRUCT_000395,00000
75,faq_retrieval,ما مدى امكانية اعادة عامل على بند الأجور انتهت خدمته بالاستقالة الى عمله مرة أخرى؟,faq,309ad51b1332590fd83ad4146218e52b17cf3aee8b7b5dfaf093952086d95bbd,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.023227930068969727,STRUCT_000418,566530da62b744cdada0ca856e4bc05901b05654db674b7cca4dfd6b0ab4a1e2,faq,,,0.9867236974537104,chromadb+bm25,566530da62b744cdada0ca856e4bc05901b05654db674b7cca4dfd6b0ab4a1e2|686b9d5bd1fcce6cfc3aacc73d15d60d39ef640488e4b19105b80cca2480db6f|5107dac49f2f062efde03d2678c519400560af163fc12ecad735831b7cec76ab|4148ec449d75bd487a957b9174cedbddad8ac663125b8cb4baadfe4f9896054d|8f316a8957cf0edbcbf40802fc17e4b09ec69390ab38295705a7ce33e7d3f643,||||,STRUCT_000418|STRUCT_000410|STRUCT_000408|STRUCT_000441|STRUCT_000483,00000
76,faq_retrieval,ما مدى استحقاق الموظف المتدرب الذي لم يوفق بالنجاح في برنامج الدورة التدريبية للمزايا المالية الواردة في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية ؟,faq,550d0bccb512f986a19db1e5ceb14a436011313d28bfbd0dc00e6b2aa236cb67,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.021962404251098633,STRUCT_000447,4b68b15940234236ff62c01696caf43d5d9bb572ccc75cad8a58f510bdc58fce,faq,,,0.9884537624545878,chromadb+bm25,4b68b15940234236ff62c01696caf43d5d9bb572ccc75cad8a58f510bdc58fce|336c8ded46e7ad36b6f665604ba5283ee9fe0b0ea3073c34bb81e5f8aceb4328|a2ca0b7c04088ea689ca87ecaba9e61bed1edfd37b06478b545c53157f4259cd|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|fb1ff7cc3c94c31c553cac14be7e6ba288ad8bdae0785cc3f2b9f08163862e58,||||,STRUCT_000447|STRUCT_000402|STRUCT_000401|STRUCT_000397|STRUCT_000432,00000
77,faq_retrieval,كيف يعامل الموظف الذي يعمل خارج المملكة في حالة التحاقه بالتدريب داخل أو خارج الدولة التي فيها مقر عمله؟,faq,04e078e2a2ceea4d3acda7a3215a2b76fb3a379950188af74dc6be69f9e8b2f6,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.02159571647644043,STRUCT_000398,1d5bd053df86c6e0dbaaddc0523e0448166eed45cfbd27dfc8c8ebbee9917e28,faq,,,0.9277712997139609,chromadb+bm25,1d5bd053df86c6e0dbaaddc0523e0448166eed45cfbd27dfc8c8ebbee9917e28|89a214fe16f6031ad1a10652513a0d7f80cb02e4bfe35c4cedff85f06501aa9d|b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|07a9b35461647a95b806656a91531c043fde21c29a662c02503376ba4621f108|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad,||||,STRUCT_000398|STRUCT_000484|STRUCT_000399|STRUCT_000439|STRUCT_000429,00000
78,faq_retrieval,العمال المعينون على بند الأجور ويتقاضون رواتب معينة هل ينظر إلى رواتبهم عند التعيين على وظائف المستخدمين بحيث يوضعون على الدرجة التي تتساوي أو تزيد على رواتبهم؟,faq,f8bb12624fc9ae7751d19de54d72ed14cd4d5f796e8844e1c9795d6877103cb8,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.024178028106689453,STRUCT_000420,5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709,faq,,,0.9230586892316581,chromadb+bm25,5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709|60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|13ec72cdf8d2258939c4f1c6264dbdf05e0cade7a826e8e3c49a4331b1bb3b97|a3846b15852506509dce1b61a7259f4384c28e8aa22aa87bf3211c01d276eff0,||||,STRUCT_000420|STRUCT_000406|STRUCT_000397|STRUCT_000383|STRUCT_000421,00000
79,faq_retrieval,مدرس توفي أثناء العطلة الصيفية هل يستحق ورثته رواتبه عن بقية هذه العطلة؟,faq,5523e65413ef394d7decbcea2a63e1eaee9ab44a6b6b57573c7fdc7401a3dc12,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.027649402618408203,STRUCT_000470,beaf59a1c76f816d935624b5b2ab895b5dfc36cec57f3726e4366fb108a8678f,faq,,,1.0,chromadb+bm25,beaf59a1c76f816d935624b5b2ab895b5dfc36cec57f3726e4366fb108a8678f|3817232e84c2b627b82a38def619dcc93a71bf05555e6f194b8ee29d98318dc5|263f751d301c4c5a38c5e25c88e04728f429c228d9d6cfed83d69582340067be|07a9b35461647a95b806656a91531c043fde21c29a662c02503376ba4621f108|c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7,||||,STRUCT_000470|STRUCT_000444|STRUCT_000382|STRUCT_000439|STRUCT_000465,00000
80,faq_retrieval,ما مدى أحقية الموظف لراتب عطلة أحد العيدين لكونه منح إجازة استثنائية تنتهي مع بداية عطلة العيد وتقدم باستقالته في أول يوم عمل بعد عطلة العيد؟,faq,65b5f2d920ba73b6e83d53b6f5b3b28646c9b16b242863f964a3f1a08e809476,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.031945228576660156,STRUCT_000485,3263066d342718e76c573da28d98331c61d5ee9485578ae6c320d62049b55b12,faq,,,1.0,chromadb+bm25,3263066d342718e76c573da28d98331c61d5ee9485578ae6c320d62049b55b12|2bac439f477f6ff5364b33722b806fd027cca1f1df184d261f1ec9536eeca13d|bb92d7b7078900d2abf1361bfbfcd1f398567caf1e6ad0f4384858a133c47a54|7c0fba80abbbfac68dd54e5a6fb24eacdd94cb9ec1d7cdedb9c9477c5add56f1|9c302391235ed42bfc5bedcd24dfda80e69d8b12e2e5db1c001efdd31b81c11f,||||,STRUCT_000485|STRUCT_000482|STRUCT_000474|STRUCT_000468|STRUCT_000472,00000
81,faq_retrieval,ما مدى استحقاق المشمولين بكوادر خاصة درجة الترقية المنصوص عليها بالمادة (18/ب) من نظام الخدمة المدنية عند ترقيتهم ضمن الكادر الخاضعين له، وهل يشمل ذلك المنقولين من كادر الموظفين إلى تلك الكوادر أو العكس؟,faq,a3bab45604989cf0f72b034c46242aa7067bd8ef2a1b42dfe2e0589f8efbc280,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.03171658515930176,STRUCT_000416,e2a9764eb94b7e7f04f21c773b92eaf24340fc706745b8ea8f0db4e2a51f3e82,faq,,,0.9923877032119648,chromadb+bm25,e2a9764eb94b7e7f04f21c773b92eaf24340fc706745b8ea8f0db4e2a51f3e82|7e0d7b015b7a7a782dbb454beaac8c06cc365d8e05e4999fb5fd0c39079c9a6e|fb1ff7cc3c94c31c553cac14be7e6ba288ad8bdae0785cc3f2b9f08163862e58|fc9e33552686a985336c6658e74ff85416681024b1657c174b117ef568a7a566|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068,||||,STRUCT_000416|STRUCT_000388|STRUCT_000432|STRUCT_000436|STRUCT_000397,00000
82,faq_retrieval,هل يجوز منح الموظف الدرجة الإضافية المقررة بالمادة (18/ب) من نظام الخدمة المدنية في حالة ترقيته للمرتبة الحادية عشرة فما فوق؟,faq,2e2d8b6144d267299ff1dc0d5f8bfabdc46446e565a3c1669a0cff087c96510e,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.03345823287963867,STRUCT_000416,e2a9764eb94b7e7f04f21c773b92eaf24340fc706745b8ea8f0db4e2a51f3e82,faq,,,1.0,chromadb+bm25,e2a9764eb94b7e7f04f21c773b92eaf24340fc706745b8ea8f0db4e2a51f3e82|7e0d7b015b7a7a782dbb454beaac8c06cc365d8e05e4999fb5fd0c39079c9a6e|4148ec449d75bd487a957b9174cedbddad8ac663125b8cb4baadfe4f9896054d|94287a1ac289d0b9ae8ce721582aabb9fb36b786d23e9639d617ced08c4c706e|4ea6ce0796de3bb69240c3b7af0517a5fce42393f56f99a3648f6ae81f915215,||||,STRUCT_000416|STRUCT_000388|STRUCT_000441|STRUCT_000389|STRUCT_000451,00000
83,faq_retrieval,ما مدى إمكانية تكليف العامل المعين على بند الأجور للقيام بأعمال الوظائف المشمولة بنظام الخدمة المدنية ولوائحه التنفيذية؟,faq,bd121d38f965243546bd13e1c0a18f57c9fcf069f82ad92cf6ed21b7f38341a8,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.03421211242675781,STRUCT_000406,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,faq,,,1.0,chromadb+bm25,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|7e0d7b015b7a7a782dbb454beaac8c06cc365d8e05e4999fb5fd0c39079c9a6e|13ec72cdf8d2258939c4f1c6264dbdf05e0cade7a826e8e3c49a4331b1bb3b97,||||,STRUCT_000406|STRUCT_000391|STRUCT_000397|STRUCT_000388|STRUCT_000383,00000
84,faq_retrieval,ما مدى إمكانية معاملة العامل المعين على بند الأجور بأحكام كف اليد الواردة بنظام الخدمة المدنية ولوائحه التنفيذية؟,faq,3703460065275a9d019155e4b6b4e18e67055e49b84759cc6d4cc8a6d7015473,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.03511977195739746,STRUCT_000406,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,faq,,,0.9190644173697141,chromadb+bm25,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313,||||,STRUCT_000406|STRUCT_000397|STRUCT_000391|STRUCT_000413|STRUCT_000395,00000
85,faq_retrieval,هل يجب التقيد فقط بالمسميات الواردة في كل مجموعة من الوظائف المحددة بلائحة المعينين على بند الأجور أم أنه يجوز التعيين على جميع الوظائف الحرفية الموضحة بدليل تصنيف الوظائف التي لم تذكر في اللائحة؟,faq,0dc482b4555eb3cbce8801e05947785985099ec0312bbc425f86ab8eab25dcb0,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.04199647903442383,STRUCT_000420,5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709,faq,,,1.0,chromadb+bm25,5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709|55c6480dc2fde72eebcdcae651f5b8b4970b138d7009b692dfec858b088dd88e|d19bfe351f11a6eb61482ae4ed61f0e34678076e137b4e8b4f17328d28a07ec8|60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6|a3846b15852506509dce1b61a7259f4384c28e8aa22aa87bf3211c01d276eff0,||||,STRUCT_000420|STRUCT_000419|STRUCT_000423|STRUCT_000406|STRUCT_000421,00000
86,faq_retrieval,هل يصرف بدل المناطق النائية للموظفين الذين يصرف لهم هذا البدل في حالة تمتعهم بإجازاتهم أو في حال الانتداب في مهمة رسمية؟,faq,127fc56a7c5ed2b3cc81ee2c950fe475535c6cf2877d401ebce2be129c7b1310,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.030196189880371094,STRUCT_000384,fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3,faq,,,1.0,chromadb+bm25,fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3|c8d8b6fbb618376d310d6b8cd3609518895ebfa3cd038b18120a221f161db0f2|07a9b35461647a95b806656a91531c043fde21c29a662c02503376ba4621f108|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|8f316a8957cf0edbcbf40802fc17e4b09ec69390ab38295705a7ce33e7d3f643,||||,STRUCT_000384|STRUCT_000486|STRUCT_000439|STRUCT_000428|STRUCT_000483,00000
87,faq_retrieval,هل يستمر في صرف البدلات للموظف المكفوف اليد التي كانت تصرف له قبل كف يده بالإضافة إلى نصف افي راتبه الذي يصرف له أثناء فترة كف يده؟,faq,aeeee9730733dacd34ff51efad1095f08d48fe63b0f11ef98925859a356177c7,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.029987335205078125,STRUCT_000413,d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e,faq,,,1.0,chromadb+bm25,d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|65680b8371c98718b57cb60f334f214ec07fedfcab7a24a247628ac3500300b5|30d040c91e7c373c4d114cbd2fd1cf2a16266b4dbe1c195de0657e76fe2d8749|856b638fc209612bdc2d28e7afef1aad1cc471416570bb628c18f35936b69303|0d7466a5124f7826f1ad549f9fda3782cd32e44d364b24b30c8a37a6510de48c,||||,STRUCT_000413|STRUCT_000409|STRUCT_000417|STRUCT_000405|STRUCT_000478,00000
88,faq_retrieval,المنقول بناءً على رغبته من خارج المملكة إلى داخلها ما مدى استحقاقه لبدل الترحيل؟,faq,bcfc905d9f2a9d4e11ea43e982dc6363e726b213cf2055288e5e5e76673fa93e,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.031177520751953125,STRUCT_000428,e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5,faq,,,0.9993811235910578,chromadb+bm25,e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914,||||,STRUCT_000428|STRUCT_000429|STRUCT_000431|STRUCT_000433|STRUCT_000463,00000
89,faq_retrieval,هل يستحق الموظف بدل النقل الإضافي عند تكليفه بالعمل الإضافي بعد انتهاء الدوام الرسمي مباشرة؟,faq,c368c35908d960f145ae53950c2041c1333fdce91bb9f8c90f61c5575a657e05,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.0288851261138916,STRUCT_000385,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,faq,,,1.0,chromadb+bm25,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|2c55970491f40a3dae9554824f4a7a5629081787ebebf71d02c75edfe1ea78a8|9b91a9d089c343bc5c99807677240edc17f246b0c6916d09788eeb78557da2b9|c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69,||||,STRUCT_000385|STRUCT_000404|STRUCT_000488|STRUCT_000465|STRUCT_000460,00000
90,faq_retrieval,نصت المادة (20) من لائحة الحقوق والمزايا المالية على أن (... يحتسب بدل الانتداب عن أيام الإجازة المرضية على أن يخطر الموظف مرجعه بمرضه وأن يوافق على احتساب هذه المدة انتداباً على أن لا يزيد على عشرين (20) يوماً أو نصف المدة أيهما أقل فهل المقصود بعبارة,faq,91366f9839e80c77c35a9ad02a1b9a2ddd06b1880757fe431a4a7e8c0d48da9d,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.028855562210083008,STRUCT_000428,e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5,faq,,,0.9741577559255582,chromadb+bm25,e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914|265419fd659aba56c6d2cd23b4cbc81dcb51d4272b4d7cce6e0519218f906af5|65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036|6424ffacceb8cda5e75cfcf16ffb42727eb44b84487bbeabd958b3f75dc67bad,||||,STRUCT_000428|STRUCT_000463|STRUCT_000462|STRUCT_000430|STRUCT_000473,00000
91,faq_retrieval,مدى أحقية الموظف الذي نقل لبدل الانتداب في حالة حضوره لتسليم ما بعهدته؟,faq,6e873e029f1a42464ff59f61fa0b42bfa722ddd2ba3b5a8a5b63767c2c0a0521,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.026185989379882812,STRUCT_000465,c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7,faq,,,0.9183303721891881,chromadb+bm25,c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|3b434e256dcb50d7931e4ab1c002a5c8d70b127bc5d3777a531f44be2cfce04a,||||,STRUCT_000465|STRUCT_000428|STRUCT_000429|STRUCT_000433|STRUCT_000411,00000
92,faq_retrieval,تضمنت المادة (39/أ) من لائحة الحقوق والمزايا المالية إقرار أحقية الموظف المنقول من داخل المملكة إلى خارجها أو العكس أو من جهة إلى أخرى خارج المملكة في صرف ثلاثة أضعاف قيمة التذكرة من البلد المنقول منه إلى البلد المنقول إليه وذلك مقابل نفقات الإعداد للسفر،,faq,8cfc3b636cbc47a09f308c8c57d8b18089095388a189412a0f1a96c9f56a8bce,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.028304338455200195,STRUCT_000431,5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd,faq,,,1.0,chromadb+bm25,5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f,||||,STRUCT_000431|STRUCT_000463|STRUCT_000460|STRUCT_000428|STRUCT_000433,00000
93,faq_retrieval,ما مدى استحقاق الموظف لتذاكر الإركاب لحضور الجلسة المقررة من الجهة القضائية للنظر في الدعوى المقامة منه ضد جهة عمله؟,faq,3d32e424a0d52cb48519f57d6d5698034c93bc0957d15fcb14eb2173424dae06,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.025575876235961914,STRUCT_000434,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b,faq,,,1.0,chromadb+bm25,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b|3b434e256dcb50d7931e4ab1c002a5c8d70b127bc5d3777a531f44be2cfce04a|c6427e9cf5dbbc6ff0fb06f99129bc44cfbe933e08cf0d1edd5c5b99dc80744f|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86,||||,STRUCT_000434|STRUCT_000411|STRUCT_000415|STRUCT_000413|STRUCT_000455,00000
94,faq_retrieval,هل المكافأة التي تصرف للمستخدمين العاملين بالمستشفيات والمستوصفات والمحاجر الصحية وفقاً لقرار مجلس الوزراء رقم (601) لعام 96هـ وقراري مجلس الخدمة المدنية رقم 25 ورقم 52 لعام 98هـ تشمل المستخدمين العاملين بالمستشفيات التابعة للجامعات أم هي فقط لمستخدمي وزا,faq,46e7c7e1fa84594ee2cd0d3ff53afb6d334265af7be91d5307610a87f1755fa7,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.036470890045166016,STRUCT_000442,eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1,faq,,,0.9163737785608804,chromadb+bm25,eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1|18c49d682abe023256d4e29352c754105af96a17549f0470dc4dbdd4a721b1ca|56417832ce66ca28e1836f2029b8505b5666b9954af217782873c007282aaeab|4148ec449d75bd487a957b9174cedbddad8ac663125b8cb4baadfe4f9896054d|fc9e33552686a985336c6658e74ff85416681024b1657c174b117ef568a7a566,||||,STRUCT_000442|STRUCT_000426|STRUCT_000476|STRUCT_000441|STRUCT_000436,00000
95,faq_retrieval,كيف يتم تحديد الراتب عند صرف مكافأة مباشرة الأموال العامة؟,faq,6b46401a147301869cc66fcf529200921b50b922238c92c59043448b04b48482,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.031915903091430664,STRUCT_000438,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b,faq,,,1.0,chromadb+bm25,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b|dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e|4148ec449d75bd487a957b9174cedbddad8ac663125b8cb4baadfe4f9896054d|7b4ae6adbf5de7da912bdd2d0b77c489e377ae8bd6891290e4bdb280b3bf1de7|eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1,||||,STRUCT_000438|STRUCT_000414|STRUCT_000441|STRUCT_000297|STRUCT_000442,00000
96,faq_retrieval,سبق منح أحد الموظفين بالمرتبة الخامسة عشرة علاوة التجمد لمدة عامين فهل يعني ذلك أنه تبقى له علاوتين ام يتم منحه أربع علاوات جديدة؟,faq,97a8b12af40f3f45010e06750b59a41c6c11fa41ff2b6e7919ea97dda24853d1,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.032434940338134766,STRUCT_000443,e9b42d7ee190bbae839b9169b72d154b4e8087ebfb62bd4f71885cb1a50f09ca,faq,,,0.9218303342134055,chromadb+bm25,e9b42d7ee190bbae839b9169b72d154b4e8087ebfb62bd4f71885cb1a50f09ca|e552c1d95454e9131ef3b092f4216ff0d0fb57e8cc336ec22413d6f54e46be21|805230b359c36c66f227ede181f48e9fe418ada20a1e2ea5d557d3e3d1169707|5107dac49f2f062efde03d2678c519400560af163fc12ecad735831b7cec76ab|686b9d5bd1fcce6cfc3aacc73d15d60d39ef640488e4b19105b80cca2480db6f,||||,STRUCT_000443|STRUCT_000427|STRUCT_000437|STRUCT_000408|STRUCT_000410,00000
97,faq_retrieval,موظف أصيب بسبب العمل بعجز جزئي حددته الهيئة الطبية العامة بنسبة (40%) بالعينين و (60%) بسبب الكسور ومضاعفاتها، ما مدى إمكانية تعويضه على هذا الأساس في تحديد نسبة العجز؟,faq,7c39560b4fe9fb4215942540a5f5fa20bf875220e0a3a3287a576cfee8ea6308,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.028876304626464844,STRUCT_000445,3a53919d4dc1c1ec2031fd1fb1ddb53c2b9914440cced3ff92a7921a568c4119,faq,,,0.9445429757444476,chromadb+bm25,3a53919d4dc1c1ec2031fd1fb1ddb53c2b9914440cced3ff92a7921a568c4119|11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b|a36c7d2c4b5e6acadf3756879bc4e5c2103e97d2150c9de509398c8dc833015e|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|c8d8b6fbb618376d310d6b8cd3609518895ebfa3cd038b18120a221f161db0f2,||138||,STRUCT_000445|STRUCT_000434|STRUCT_000140|STRUCT_000413|STRUCT_000486,00000
98,faq_retrieval,ما مدى تطبيق قواعد تعويض الموظفين الذي يفصلون بطريقة غير نظامية على مواطن تربطه بجهة عمله علاقة تعاقدية إذا تم انهاء عقده بسبب اتهامه في قضية ثبتت براءته منها؟,faq,8ad120802d254d507d9ae09dca790970c9ed6bf5b307b2392a89c2522b590b25,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.028581619262695312,STRUCT_000457,4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0,faq,,,0.8590305799844956,chromadb+bm25,4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0|0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|1b19a4fb2b4d423df5c66d04b1a372b80a041caaf759a0b8ba32555c20a6f902|b0c12a67606179951e984f2f3e51d30baf2e5494e7bcc0f8c820453563770454,|||77|,STRUCT_000457|STRUCT_000298|STRUCT_000323|STRUCT_000077|STRUCT_000459,00000
99,faq_retrieval,هل تحتسب الخدمة التي يقضيها الموظف على بند المشاريع المقطوعة لغرض إكمال مدة الخدمة المطلوب توافرها لابتعاث الموظف للدراسة في الخارج؟,faq,b4c437c6abd99eccf6f7887fbac32c193d386cfaea1686947f03cc4fe7e4d154,,structural,e5_large,hybrid,0.8,0,0,0,0.0,0.0,0.025902748107910156,STRUCT_000430,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036,faq,,,0.8598609911579824,chromadb+bm25,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036|4b68b15940234236ff62c01696caf43d5d9bb572ccc75cad8a58f510bdc58fce|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69|1d5bd053df86c6e0dbaaddc0523e0448166eed45cfbd27dfc8c8ebbee9917e28,||||,STRUCT_000430|STRUCT_000447|STRUCT_000393|STRUCT_000469|STRUCT_000398,00000
